tf,ticker,entry,exit,pnl,status,rules,regime,sample
H4,MGNT,2025-08-04 09:00:00,2025-08-05 09:00:00,5361.08,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2025-09-09 05:00:00,2025-09-10 05:00:00,-10094.42,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,MGNT,2025-11-19 09:00:00,2025-11-19 17:00:00,-9221.42,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MGNT,2026-01-09 05:00:00,2026-01-13 09:00:00,10332.86,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2026-04-01 05:00:00,2026-04-02 09:00:00,-15679.9,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2026-05-19 05:00:00,2026-05-19 09:00:00,-14915.05,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2023-09-12 05:00:00,2023-09-13 13:00:00,-4706.42,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,IS
H4,MOEX,2024-02-26 05:00:00,2024-02-27 17:00:00,21680.23,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,MOEX,2024-05-29 05:00:00,2024-05-30 09:00:00,16040.5,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,MOEX,2025-04-02 09:00:00,2025-04-03 09:00:00,-16525.65,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,MOEX,2025-05-27 05:00:00,2025-05-29 01:00:00,15088.03,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MOEX,2025-06-18 09:00:00,2025-06-19 09:00:00,-10015.25,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,MOEX,2025-07-20 09:00:00,2025-07-21 05:00:00,-6685.73,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2025-09-19 05:00:00,2025-09-22 05:00:00,-15818.78,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,MOEX,2025-10-16 13:00:00,2025-10-19 09:00:00,81943.54,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-02-12 09:00:00,2026-02-13 01:00:00,-2878.19,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-04-06 05:00:00,2026-04-07 05:00:00,6884.69,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-06-26 09:00:00,2026-06-29 09:00:00,461.43,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2023-08-28 05:00:00,2023-08-29 05:00:00,5761.24,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,PLZL,2023-09-15 09:00:00,2023-09-18 05:00:00,-2812.09,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,PLZL,2023-10-06 09:00:00,2023-10-09 05:00:00,18243.94,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,PLZL,2024-03-26 05:00:00,2024-03-29 13:00:00,37473.86,WIN,osc_micro_w_entry+osc_stoch_bull_cross,volatile,IS
H4,PLZL,2025-04-08 05:00:00,2025-04-08 17:00:00,-11720.63,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,PLZL,2025-07-14 13:00:00,2025-07-15 13:00:00,20464.82,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2025-07-29 01:00:00,2025-07-29 17:00:00,24333.34,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,PLZL,2025-09-23 09:00:00,2025-09-23 13:00:00,-883.08,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,PLZL,2025-10-29 05:00:00,2025-10-30 05:00:00,24489.78,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2026-02-03 01:00:00,2026-02-04 05:00:00,16047.15,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,CHMF,2023-09-12 17:00:00,2023-09-14 05:00:00,-31916.19,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,CHMF,2023-09-15 09:00:00,2023-09-19 09:00:00,-27106.3,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,CHMF,2023-10-13 05:00:00,2023-10-17 17:00:00,30853.39,WIN,osc_micro_w_entry+osc_stoch_bull_cross,ranging,IS
H4,CHMF,2023-12-08 05:00:00,2023-12-14 13:00:00,-27669.93,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,CHMF,2024-08-07 13:00:00,2024-08-14 13:00:00,938.98,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,CHMF,2024-09-17 05:00:00,2024-09-17 17:00:00,11964.22,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,CHMF,2024-11-02 13:00:00,2024-11-06 09:00:00,38438.47,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,CHMF,2025-01-30 09:00:00,2025-01-31 05:00:00,-6068.24,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,CHMF,2025-04-21 09:00:00,2025-04-23 05:00:00,31558.05,WIN,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,CHMF,2025-04-24 05:00:00,2025-04-26 13:00:00,21519.15,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,CHMF,2025-05-29 09:00:00,2025-05-29 13:00:00,-12775.9,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,CHMF,2025-06-17 05:00:00,2025-06-18 01:00:00,28973.15,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,CHMF,2025-07-14 09:00:00,2025-07-15 09:00:00,32564.68,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,CHMF,2025-07-18 05:00:00,2025-07-23 01:00:00,10227.81,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,CHMF,2025-11-19 01:00:00,2025-11-19 05:00:00,-82.15,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,CHMF,2026-01-16 05:00:00,2026-01-16 13:00:00,-5856.74,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,CHMF,2026-04-07 05:00:00,2026-04-07 09:00:00,-8094.71,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,CHMF,2026-04-22 09:00:00,2026-04-23 05:00:00,16960.19,WIN,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
H4,CHMF,2026-06-01 05:00:00,2026-06-03 01:00:00,14499.07,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ALRS,2023-11-29 09:00:00,2023-11-30 09:00:00,-27670.97,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,ALRS,2024-01-30 05:00:00,2024-02-01 09:00:00,-291.6,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,ranging,IS
H4,ALRS,2024-07-18 13:00:00,2024-07-23 05:00:00,8646.02,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,ALRS,2024-09-17 05:00:00,2024-09-18 05:00:00,5536.35,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,ALRS,2024-11-28 17:00:00,2024-11-29 09:00:00,-16129.67,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,ALRS,2025-03-10 09:00:00,2025-03-11 09:00:00,-31552.06,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,ALRS,2025-04-17 05:00:00,2025-04-18 01:00:00,3911.07,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,ALRS,2025-07-18 05:00:00,2025-07-19 09:00:00,10338.3,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,OOS
H4,ALRS,2025-09-16 13:00:00,2025-09-18 01:00:00,4673.22,WIN,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,ALRS,2025-12-16 05:00:00,2025-12-16 17:00:00,4351.76,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,ALRS,2026-01-09 01:00:00,2026-01-09 09:00:00,2286.76,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ALRS,2026-06-29 05:00:00,2026-06-30 13:00:00,13029.56,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2023-09-15 13:00:00,2023-09-19 09:00:00,-37950.05,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,SNGS,2023-10-30 05:00:00,2023-11-02 13:00:00,-35131.48,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,SNGS,2024-01-25 09:00:00,2024-02-02 05:00:00,39743.55,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,SNGS,2024-11-01 13:00:00,2024-11-05 09:00:00,38068.9,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,SNGS,2025-02-17 09:00:00,2025-02-26 09:00:00,-26043.87,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,SNGS,2025-03-04 13:00:00,2025-03-06 17:00:00,-24410.4,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2025-07-14 13:00:00,2025-07-15 09:00:00,2924.03,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,SNGS,2025-08-05 09:00:00,2025-08-06 05:00:00,-7396.41,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,SNGS,2025-11-15 05:00:00,2025-11-19 05:00:00,43040.46,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2025-12-30 09:00:00,2026-01-05 05:00:00,-21282.73,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,SNGS,2026-03-19 05:00:00,2026-03-19 09:00:00,-12248.17,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,SNGS,2026-06-26 09:00:00,2026-06-29 01:00:00,2680.63,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,SBER,2025-04-10 21:00:00,2025-04-23 21:00:00,28134.82,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,SBER,2025-10-15 21:00:00,2025-10-20 21:00:00,-25544.68,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,SBER,2025-11-02 21:00:00,2025-11-11 21:00:00,3228.44,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
D1,SBER,2025-11-18 21:00:00,2025-11-24 21:00:00,5796.19,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
D1,SBER,2026-01-15 21:00:00,2026-01-23 21:00:00,15676.36,WIN,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
D1,GAZP,2024-04-01 21:00:00,2024-04-14 21:00:00,-5474.9,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
D1,GAZP,2025-10-15 21:00:00,2025-10-19 21:00:00,12000.99,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
D1,LKOH,2024-09-08 21:00:00,2024-09-18 21:00:00,43054.55,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,IS
D1,LKOH,2025-10-15 21:00:00,2025-10-19 21:00:00,31430.75,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
D1,NVTK,2023-09-26 21:00:00,2023-10-03 21:00:00,30526.39,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
D1,NVTK,2023-12-04 21:00:00,2023-12-13 21:00:00,-55119.59,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
